,agents_choice,result
1606,Paper,D
1607,Rock,L
1608,Paper,D
1609,Paper,D
1610,Scissors,W
1611,Scissors,W
1612,Scissors,W
1613,Scissors,W
1614,Rock,L
1615,Rock,L
1616,Rock,L
1617,Paper,D
1618,Paper,D
1619,Scissors,W
1620,Paper,D
1621,Paper,D
1622,Rock,L
1623,Paper,D
1624,Paper,D
1625,Paper,D
1626,Scissors,W
1627,Scissors,W
1628,Scissors,W
1629,Paper,D
1630,Rock,L
1631,Paper,D
1632,Scissors,W
1633,Paper,D
1634,Scissors,W
1635,Rock,L
1636,Scissors,W
1637,Paper,D
1638,Rock,L
1639,Paper,D
1640,Rock,L
1641,Paper,D
1642,Paper,D
1643,Paper,D
1644,Rock,L
1645,Paper,D
1646,Rock,L
1647,Rock,L
1648,Paper,D
1649,Rock,L
1650,Rock,L
1651,Rock,L
1652,Scissors,W
1653,Paper,D
1654,Rock,L
1655,Rock,L
1656,Rock,L
1657,Paper,D
1658,Paper,D
1659,Paper,D
1660,Scissors,W
1661,Rock,L
1662,Rock,L
1663,Paper,D
1664,Paper,D
1665,Rock,L
1666,Paper,D
1667,Paper,D
1668,Rock,L
1669,Paper,D
1670,Paper,D
1671,Scissors,W
1672,Rock,L
1673,Rock,L
1674,Scissors,W
1675,Rock,L
1676,Scissors,W
1677,Paper,D
1678,Paper,D
1679,Scissors,W
1680,Paper,D
1681,Paper,D
1682,Paper,D
1683,Scissors,W
1684,Rock,L
1685,Paper,D
1686,Paper,D
1687,Rock,L
1688,Paper,D
1689,Rock,L
1690,Paper,D
1691,Rock,L
1692,Scissors,W
1693,Paper,D
1694,Rock,L
1695,Rock,L
1696,Scissors,W
1697,Rock,L
1698,Scissors,W
1699,Paper,D
1700,Rock,L
1701,Rock,L
1702,Rock,L
1703,Scissors,W
1704,Scissors,W
1705,Scissors,W
1706,Rock,L
1707,Rock,L
1708,Paper,D
1709,Paper,D
1710,Rock,L
1711,Scissors,W
1712,Paper,D
1713,Rock,L
1714,Paper,D
1715,Paper,D
1716,Paper,D
1717,Rock,L
1718,Paper,D
1719,Paper,D
1720,Scissors,W
1721,Paper,D
1722,Paper,D
1723,Rock,L
1724,Scissors,W
1725,Paper,D
1726,Scissors,W
1727,Paper,D
1728,Scissors,W
1729,Paper,D
1730,Paper,D
1731,Rock,L
1732,Paper,D
1733,Rock,L
1734,Scissors,W
1735,Paper,D
1736,Paper,D
1737,Rock,L
1738,Paper,D
1739,Paper,D
1740,Rock,L
1741,Scissors,W
1742,Scissors,W
1743,Scissors,W
1744,Rock,L
1745,Paper,D
1746,Scissors,W
1747,Paper,D
1748,Scissors,W
1749,Rock,L
1750,Scissors,W
1751,Rock,L
1752,Rock,L
1753,Scissors,W
1754,Rock,L
1755,Rock,L
1756,Paper,D
1757,Rock,L
1758,Scissors,W
1759,Rock,L
1760,Paper,D
1761,Paper,D
1762,Scissors,W
1763,Paper,D
1764,Rock,L
1765,Rock,L
1766,Paper,D
1767,Scissors,W
1768,Rock,L
1769,Scissors,W
1770,Scissors,W
1771,Paper,D
1772,Scissors,W
1773,Scissors,W
1774,Scissors,W
1775,Rock,L
1776,Rock,L
1777,Scissors,W
1778,Paper,D
1779,Scissors,W
1780,Scissors,W
1781,Scissors,W
1782,Paper,D
1783,Rock,L
1784,Scissors,W
1785,Paper,D
1786,Paper,D
1787,Paper,D
1788,Scissors,W
1789,Paper,D
1790,Paper,D
1791,Paper,D
1792,Scissors,W
1793,Rock,L
1794,Rock,L
1795,Paper,D
1796,Rock,L
1797,Scissors,W
1798,Paper,D
1799,Paper,D
1800,Scissors,W
1801,Rock,L
1802,Scissors,W
1803,Paper,D
1804,Rock,L
1805,Rock,L
1806,Paper,D
1807,Scissors,W
1808,Paper,D
1809,Scissors,W
1810,Rock,L
1811,Rock,L
1812,Paper,D
1813,Paper,D
1814,Rock,L
1815,Rock,L
1816,Paper,D
1817,Scissors,W
1818,Rock,L
1819,Paper,D
1820,Paper,D
1821,Rock,L
1822,Rock,L
1823,Paper,D
1824,Scissors,W
1825,Scissors,W
1826,Scissors,W
1827,Scissors,W
1828,Scissors,W
1829,Paper,D
1830,Rock,L
1831,Scissors,W
1832,Paper,D
1833,Paper,D
1834,Scissors,W
1835,Scissors,W
1836,Scissors,W
1837,Scissors,W
1838,Paper,D
1839,Scissors,W
1840,Paper,D
1841,Rock,L
1842,Scissors,W
1843,Rock,L
1844,Rock,L
1845,Scissors,W
1846,Scissors,W
1847,Scissors,W
1848,Paper,D
1849,Rock,L
1850,Paper,D
1851,Scissors,W
1852,Scissors,W
1853,Scissors,W
1854,Paper,D
1855,Paper,D
1856,Paper,D
1857,Paper,D
1858,Paper,D
1859,Scissors,W
1860,Scissors,W
1861,Scissors,W
1862,Scissors,W
1863,Rock,L
1864,Rock,L
1865,Scissors,W
1866,Paper,D
1867,Rock,L
1868,Paper,D
1869,Rock,L
1870,Scissors,W
1871,Rock,L
1872,Rock,L
1873,Scissors,W
1874,Rock,L
1875,Scissors,W
1876,Rock,L
1877,Scissors,W
1878,Paper,D
1879,Scissors,W
1880,Paper,D
1881,Paper,D
1882,Scissors,W
1883,Scissors,W
1884,Rock,L
1885,Scissors,W
1886,Paper,D
1887,Rock,L
1888,Paper,D
1889,Scissors,W
1890,Paper,D
1891,Scissors,W
1892,Scissors,W
1893,Rock,L
1894,Rock,L
1895,Scissors,W
1896,Rock,L
1897,Rock,L
1898,Rock,L
1899,Scissors,W
1900,Paper,D
1901,Rock,L
1902,Paper,D
1903,Paper,D
1904,Scissors,W
1905,Paper,D
1906,Paper,D
1907,Scissors,W
1908,Scissors,W
1909,Scissors,W
1910,Scissors,W
1911,Paper,D
1912,Paper,D
1913,Paper,D
1914,Scissors,W
1915,Rock,L
1916,Rock,L
1917,Paper,D
1918,Paper,D
1919,Paper,D
1920,Scissors,W
1921,Scissors,W
1922,Paper,D
1923,Rock,L
1924,Scissors,W
1925,Rock,L
1926,Paper,D
1927,Rock,L
1928,Rock,L
1929,Rock,L
1930,Rock,L
1931,Paper,D
1932,Paper,D
1933,Paper,D
1934,Rock,L
1935,Paper,D
1936,Rock,L
1937,Rock,L
1938,Rock,L
1939,Paper,D
1940,Scissors,W
1941,Scissors,W
1942,Scissors,W
1943,Rock,L
1944,Scissors,W
1945,Rock,L
1946,Scissors,W
1947,Scissors,W
1948,Rock,L
1949,Rock,L
1950,Paper,D
1951,Scissors,W
1952,Scissors,W
1953,Scissors,W
1954,Rock,L
1955,Scissors,W
1956,Rock,L
1957,Paper,D
1958,Rock,L
1959,Rock,L
1960,Scissors,W
1961,Paper,D
1962,Scissors,W
1963,Paper,D
1964,Scissors,W
1965,Paper,D
1966,Paper,D
1967,Rock,L
1968,Rock,L
1969,Paper,D
1970,Paper,D
1971,Paper,D
1972,Rock,L
1973,Scissors,W
1974,Rock,L
1975,Paper,D
1976,Scissors,W
1977,Scissors,W
1978,Scissors,W
1979,Paper,D
1980,Paper,D
1981,Paper,D
1982,Scissors,W
1983,Scissors,W
1984,Scissors,W
1985,Rock,L
1986,Scissors,W
1987,Scissors,W
1988,Paper,D
1989,Scissors,W
1990,Scissors,W
1991,Rock,L
1992,Paper,D
1993,Rock,L
1994,Rock,L
1995,Rock,L
1996,Scissors,W
1997,Paper,D
1998,Scissors,W
1999,Paper,D
