,agents_choice,result
1664,Paper,D
1665,Paper,L
1666,Paper,D
1667,Paper,D
1668,Paper,L
1669,Paper,D
1670,Paper,D
1671,Paper,W
1672,Paper,L
1673,Paper,L
1674,Paper,W
1675,Paper,L
1676,Paper,W
1677,Paper,D
1678,Paper,D
1679,Paper,W
1680,Paper,D
1681,Paper,D
1682,Paper,D
1683,Paper,W
1684,Paper,L
1685,Paper,D
1686,Paper,D
1687,Paper,L
1688,Paper,D
1689,Paper,L
1690,Paper,D
1691,Paper,L
1692,Paper,W
1693,Paper,D
1694,Paper,L
1695,Paper,L
1696,Paper,W
1697,Paper,L
1698,Paper,W
1699,Paper,D
1700,Paper,L
1701,Paper,L
1702,Paper,L
1703,Paper,W
1704,Paper,W
1705,Paper,W
1706,Paper,L
1707,Paper,L
1708,Paper,D
1709,Paper,D
1710,Paper,L
1711,Paper,W
1712,Paper,D
1713,Paper,L
1714,Paper,D
1715,Paper,D
1716,Paper,D
1717,Paper,L
1718,Paper,D
1719,Paper,D
1720,Paper,W
1721,Paper,D
1722,Paper,D
1723,Paper,L
1724,Paper,W
1725,Paper,D
1726,Paper,W
1727,Paper,D
1728,Paper,W
1729,Paper,D
1730,Paper,D
1731,Paper,L
1732,Paper,D
1733,Paper,L
1734,Paper,W
1735,Paper,D
1736,Paper,D
1737,Paper,L
1738,Paper,D
1739,Paper,D
1740,Paper,L
1741,Paper,W
1742,Paper,W
1743,Paper,W
1744,Paper,L
1745,Paper,D
1746,Paper,W
1747,Paper,D
1748,Paper,W
1749,Paper,L
1750,Paper,W
1751,Paper,L
1752,Paper,L
1753,Paper,W
1754,Paper,L
1755,Paper,L
1756,Paper,D
1757,Paper,L
1758,Paper,W
1759,Paper,L
1760,Paper,D
1761,Paper,D
1762,Paper,W
1763,Paper,D
1764,Paper,L
1765,Paper,L
1766,Paper,D
1767,Paper,W
1768,Paper,L
1769,Paper,W
1770,Paper,W
1771,Paper,D
1772,Paper,W
1773,Paper,W
1774,Paper,W
1775,Paper,L
1776,Paper,L
1777,Paper,W
1778,Paper,D
1779,Paper,W
1780,Paper,W
1781,Paper,W
1782,Paper,D
1783,Paper,L
1784,Paper,W
1785,Paper,D
1786,Paper,D
1787,Paper,D
1788,Paper,W
1789,Paper,D
1790,Paper,D
1791,Paper,D
1792,Paper,W
1793,Paper,L
1794,Paper,L
1795,Paper,D
1796,Paper,L
1797,Paper,W
1798,Paper,D
1799,Paper,D
1800,Paper,W
1801,Paper,L
1802,Paper,W
1803,Paper,D
1804,Paper,L
1805,Paper,L
1806,Paper,D
1807,Paper,W
1808,Paper,D
1809,Paper,W
1810,Paper,L
1811,Paper,L
1812,Paper,D
1813,Paper,D
1814,Paper,L
1815,Paper,L
1816,Paper,D
1817,Paper,W
1818,Paper,L
1819,Paper,D
1820,Paper,D
1821,Paper,L
1822,Paper,L
1823,Paper,D
1824,Paper,W
1825,Paper,W
1826,Paper,W
1827,Paper,W
1828,Paper,W
1829,Paper,D
1830,Paper,L
1831,Paper,W
1832,Paper,D
1833,Paper,D
1834,Paper,W
1835,Paper,W
1836,Paper,W
1837,Paper,W
1838,Paper,D
1839,Paper,W
1840,Paper,D
1841,Paper,L
1842,Paper,W
1843,Paper,L
1844,Paper,L
1845,Paper,W
1846,Paper,W
1847,Paper,W
1848,Paper,D
1849,Paper,L
1850,Paper,D
1851,Paper,W
1852,Paper,W
1853,Paper,W
1854,Paper,D
1855,Paper,D
1856,Paper,D
1857,Paper,D
1858,Paper,D
1859,Paper,W
1860,Paper,W
1861,Paper,W
1862,Paper,W
1863,Paper,L
1864,Paper,L
1865,Paper,W
1866,Paper,D
1867,Paper,L
1868,Paper,D
1869,Paper,L
1870,Paper,W
1871,Paper,L
1872,Paper,L
1873,Paper,W
1874,Paper,L
1875,Paper,W
1876,Paper,L
1877,Paper,W
1878,Paper,D
1879,Paper,W
1880,Paper,D
1881,Paper,D
1882,Paper,W
1883,Paper,W
1884,Paper,L
1885,Paper,W
1886,Paper,D
1887,Paper,L
1888,Paper,D
1889,Paper,W
1890,Paper,D
1891,Paper,W
1892,Paper,W
1893,Paper,L
1894,Paper,L
1895,Paper,W
1896,Paper,L
1897,Paper,L
1898,Paper,L
1899,Paper,W
1900,Paper,D
1901,Paper,L
1902,Paper,D
1903,Paper,D
1904,Paper,W
1905,Paper,D
1906,Paper,D
1907,Paper,W
1908,Paper,W
1909,Paper,W
1910,Paper,W
1911,Paper,D
1912,Paper,D
1913,Paper,D
1914,Paper,W
1915,Paper,L
1916,Paper,L
1917,Paper,D
1918,Paper,D
1919,Paper,D
1920,Paper,W
1921,Paper,W
1922,Paper,D
1923,Paper,L
1924,Paper,W
1925,Paper,L
1926,Paper,D
1927,Paper,L
1928,Paper,L
1929,Paper,L
1930,Paper,L
1931,Paper,D
1932,Paper,D
1933,Paper,D
1934,Paper,L
1935,Paper,D
1936,Paper,L
1937,Paper,L
1938,Paper,L
1939,Paper,D
1940,Paper,W
1941,Paper,W
1942,Paper,W
1943,Paper,L
1944,Paper,W
1945,Paper,L
1946,Paper,W
1947,Paper,W
1948,Paper,L
1949,Paper,L
1950,Paper,D
1951,Paper,W
1952,Paper,W
1953,Paper,W
1954,Paper,L
1955,Paper,W
1956,Paper,L
1957,Paper,D
1958,Paper,L
1959,Paper,L
1960,Paper,W
1961,Paper,D
1962,Paper,W
1963,Paper,D
1964,Paper,W
1965,Paper,D
1966,Paper,D
1967,Paper,L
1968,Paper,L
1969,Paper,D
1970,Paper,D
1971,Paper,D
1972,Paper,L
1973,Paper,W
1974,Paper,L
1975,Paper,D
1976,Paper,W
1977,Paper,W
1978,Paper,W
1979,Paper,D
1980,Paper,D
1981,Paper,D
1982,Paper,W
1983,Paper,W
1984,Paper,W
1985,Paper,L
1986,Paper,W
1987,Paper,W
1988,Paper,D
1989,Paper,W
1990,Paper,W
1991,Paper,L
1992,Paper,D
1993,Paper,L
1994,Paper,L
1995,Paper,L
1996,Paper,W
1997,Paper,D
1998,Paper,W
1999,Paper,D
