,agents_choice,result
1606,Paper,L
1607,Rock,D
1608,Paper,D
1609,Paper,D
1610,Scissors,D
1611,Scissors,W
1612,Scissors,D
1613,Scissors,L
1614,Rock,W
1615,Rock,D
1616,Rock,W
1617,Paper,L
1618,Paper,D
1619,Scissors,D
1620,Paper,W
1621,Paper,W
1622,Rock,D
1623,Paper,W
1624,Paper,D
1625,Paper,L
1626,Scissors,W
1627,Scissors,W
1628,Scissors,D
1629,Paper,D
1630,Rock,D
1631,Paper,D
1632,Scissors,L
1633,Paper,W
1634,Scissors,D
1635,Rock,W
1636,Scissors,W
1637,Paper,L
1638,Rock,D
1639,Paper,D
1640,Rock,L
1641,Paper,L
1642,Paper,L
1643,Paper,L
1644,Rock,W
1645,Paper,W
1646,Rock,D
1647,Rock,L
1648,Paper,D
1649,Rock,W
1650,Rock,D
1651,Rock,W
1652,Scissors,L
1653,Paper,L
1654,Rock,L
1655,Rock,D
1656,Rock,W
1657,Paper,W
1658,Paper,W
1659,Paper,D
1660,Scissors,L
1661,Rock,W
1662,Rock,D
1663,Paper,D
1664,Paper,D
1665,Rock,D
1666,Paper,D
1667,Paper,L
1668,Rock,D
1669,Paper,W
1670,Paper,D
1671,Scissors,W
1672,Rock,L
1673,Rock,L
1674,Scissors,L
1675,Rock,D
1676,Scissors,D
1677,Paper,W
1678,Paper,W
1679,Scissors,L
1680,Paper,W
1681,Paper,L
1682,Paper,W
1683,Scissors,L
1684,Rock,W
1685,Paper,W
1686,Paper,L
1687,Rock,L
1688,Paper,D
1689,Rock,D
1690,Paper,D
1691,Rock,L
1692,Scissors,D
1693,Paper,W
1694,Rock,W
1695,Rock,W
1696,Scissors,D
1697,Rock,W
1698,Scissors,W
1699,Paper,L
1700,Rock,W
1701,Rock,D
1702,Rock,D
1703,Scissors,D
1704,Scissors,W
1705,Scissors,W
1706,Rock,D
1707,Rock,D
1708,Paper,W
1709,Paper,L
1710,Rock,D
1711,Scissors,D
1712,Paper,D
1713,Rock,D
1714,Paper,L
1715,Paper,D
1716,Paper,W
1717,Rock,D
1718,Paper,W
1719,Paper,L
1720,Scissors,L
1721,Paper,W
1722,Paper,L
1723,Rock,L
1724,Scissors,W
1725,Paper,L
1726,Scissors,W
1727,Paper,L
1728,Scissors,W
1729,Paper,W
1730,Paper,D
1731,Rock,D
1732,Paper,W
1733,Rock,D
1734,Scissors,L
1735,Paper,W
1736,Paper,L
1737,Rock,W
1738,Paper,D
1739,Paper,L
1740,Rock,D
1741,Scissors,L
1742,Scissors,D
1743,Scissors,W
1744,Rock,D
1745,Paper,W
1746,Scissors,D
1747,Paper,W
1748,Scissors,D
1749,Rock,W
1750,Scissors,L
1751,Rock,L
1752,Rock,D
1753,Scissors,W
1754,Rock,L
1755,Rock,W
1756,Paper,L
1757,Rock,L
1758,Scissors,L
1759,Rock,W
1760,Paper,L
1761,Paper,W
1762,Scissors,L
1763,Paper,L
1764,Rock,D
1765,Rock,D
1766,Paper,L
1767,Scissors,D
1768,Rock,W
1769,Scissors,D
1770,Scissors,D
1771,Paper,W
1772,Scissors,D
1773,Scissors,W
1774,Scissors,L
1775,Rock,D
1776,Rock,W
1777,Scissors,D
1778,Paper,L
1779,Scissors,W
1780,Scissors,W
1781,Scissors,L
1782,Paper,W
1783,Rock,L
1784,Scissors,W
1785,Paper,D
1786,Paper,W
1787,Paper,D
1788,Scissors,D
1789,Paper,L
1790,Paper,D
1791,Paper,W
1792,Scissors,D
1793,Rock,W
1794,Rock,W
1795,Paper,L
1796,Rock,L
1797,Scissors,W
1798,Paper,L
1799,Paper,W
1800,Scissors,D
1801,Rock,D
1802,Scissors,L
1803,Paper,W
1804,Rock,D
1805,Rock,L
1806,Paper,W
1807,Scissors,D
1808,Paper,L
1809,Scissors,D
1810,Rock,D
1811,Rock,L
1812,Paper,L
1813,Paper,L
1814,Rock,L
1815,Rock,W
1816,Paper,L
1817,Scissors,L
1818,Rock,W
1819,Paper,L
1820,Paper,L
1821,Rock,L
1822,Rock,W
1823,Paper,D
1824,Scissors,W
1825,Scissors,D
1826,Scissors,L
1827,Scissors,W
1828,Scissors,L
1829,Paper,L
1830,Rock,W
1831,Scissors,W
1832,Paper,D
1833,Paper,L
1834,Scissors,D
1835,Scissors,D
1836,Scissors,D
1837,Scissors,D
1838,Paper,W
1839,Scissors,D
1840,Paper,W
1841,Rock,D
1842,Scissors,W
1843,Rock,L
1844,Rock,L
1845,Scissors,D
1846,Scissors,L
1847,Scissors,D
1848,Paper,W
1849,Rock,W
1850,Paper,W
1851,Scissors,W
1852,Scissors,L
1853,Scissors,D
1854,Paper,W
1855,Paper,W
1856,Paper,L
1857,Paper,D
1858,Paper,L
1859,Scissors,D
1860,Scissors,D
1861,Scissors,D
1862,Scissors,W
1863,Rock,W
1864,Rock,D
1865,Scissors,D
1866,Paper,W
1867,Rock,L
1868,Paper,W
1869,Rock,D
1870,Scissors,L
1871,Rock,W
1872,Rock,L
1873,Scissors,D
1874,Rock,W
1875,Scissors,D
1876,Rock,W
1877,Scissors,D
1878,Paper,D
1879,Scissors,L
1880,Paper,L
1881,Paper,W
1882,Scissors,D
1883,Scissors,L
1884,Rock,D
1885,Scissors,D
1886,Paper,L
1887,Rock,W
1888,Paper,W
1889,Scissors,L
1890,Paper,W
1891,Scissors,L
1892,Scissors,L
1893,Rock,D
1894,Rock,L
1895,Scissors,W
1896,Rock,W
1897,Rock,W
1898,Rock,D
1899,Scissors,L
1900,Paper,L
1901,Rock,D
1902,Paper,L
1903,Paper,D
1904,Scissors,W
1905,Paper,D
1906,Paper,W
1907,Scissors,W
1908,Scissors,D
1909,Scissors,D
1910,Scissors,W
1911,Paper,W
1912,Paper,D
1913,Paper,L
1914,Scissors,W
1915,Rock,L
1916,Rock,L
1917,Paper,W
1918,Paper,W
1919,Paper,D
1920,Scissors,D
1921,Scissors,W
1922,Paper,D
1923,Rock,D
1924,Scissors,L
1925,Rock,L
1926,Paper,D
1927,Rock,D
1928,Rock,W
1929,Rock,L
1930,Rock,D
1931,Paper,D
1932,Paper,L
1933,Paper,L
1934,Rock,L
1935,Paper,D
1936,Rock,L
1937,Rock,W
1938,Rock,L
1939,Paper,D
1940,Scissors,W
1941,Scissors,W
1942,Scissors,D
1943,Rock,D
1944,Scissors,D
1945,Rock,W
1946,Scissors,D
1947,Scissors,D
1948,Rock,L
1949,Rock,L
1950,Paper,D
1951,Scissors,D
1952,Scissors,W
1953,Scissors,W
1954,Rock,L
1955,Scissors,D
1956,Rock,D
1957,Paper,D
1958,Rock,W
1959,Rock,W
1960,Scissors,L
1961,Paper,W
1962,Scissors,W
1963,Paper,L
1964,Scissors,W
1965,Paper,L
1966,Paper,D
1967,Rock,D
1968,Rock,W
1969,Paper,D
1970,Paper,W
1971,Paper,W
1972,Rock,L
1973,Scissors,L
1974,Rock,D
1975,Paper,W
1976,Scissors,W
1977,Scissors,D
1978,Scissors,W
1979,Paper,L
1980,Paper,W
1981,Paper,D
1982,Scissors,D
1983,Scissors,L
1984,Scissors,W
1985,Rock,W
1986,Scissors,L
1987,Scissors,L
1988,Paper,W
1989,Scissors,W
1990,Scissors,L
1991,Rock,D
1992,Paper,D
1993,Rock,D
1994,Rock,D
1995,Rock,L
1996,Scissors,L
1997,Paper,D
1998,Scissors,L
1999,Paper,L
