,agents_choice,result
1606,Paper,W
1607,Rock,W
1608,Paper,W
1609,Paper,L
1610,Scissors,D
1611,Scissors,D
1612,Scissors,D
1613,Scissors,L
1614,Rock,L
1615,Rock,L
1616,Rock,D
1617,Paper,D
1618,Paper,D
1619,Scissors,W
1620,Paper,D
1621,Paper,D
1622,Rock,W
1623,Paper,W
1624,Paper,D
1625,Paper,D
1626,Scissors,W
1627,Scissors,D
1628,Scissors,W
1629,Paper,D
1630,Rock,D
1631,Paper,L
1632,Scissors,W
1633,Paper,W
1634,Scissors,L
1635,Rock,D
1636,Scissors,L
1637,Paper,D
1638,Rock,D
1639,Paper,L
1640,Rock,W
1641,Paper,D
1642,Paper,W
1643,Paper,L
1644,Rock,D
1645,Paper,L
1646,Rock,W
1647,Rock,W
1648,Paper,D
1649,Rock,W
1650,Rock,D
1651,Rock,L
1652,Scissors,W
1653,Paper,L
1654,Rock,L
1655,Rock,W
1656,Rock,D
1657,Paper,D
1658,Paper,L
1659,Paper,D
1660,Scissors,W
1661,Rock,D
1662,Rock,W
1663,Paper,L
1664,Paper,W
1665,Rock,D
1666,Paper,L
1667,Paper,D
1668,Rock,D
1669,Paper,W
1670,Paper,D
1671,Scissors,D
1672,Rock,L
1673,Rock,D
1674,Scissors,W
1675,Rock,W
1676,Scissors,L
1677,Paper,D
1678,Paper,L
1679,Scissors,D
1680,Paper,L
1681,Paper,L
1682,Paper,L
1683,Scissors,D
1684,Rock,D
1685,Paper,L
1686,Paper,L
1687,Rock,W
1688,Paper,D
1689,Rock,D
1690,Paper,W
1691,Rock,L
1692,Scissors,D
1693,Paper,D
1694,Rock,L
1695,Rock,L
1696,Scissors,L
1697,Rock,D
1698,Scissors,L
1699,Paper,L
1700,Rock,W
1701,Rock,L
1702,Rock,D
1703,Scissors,L
1704,Scissors,D
1705,Scissors,D
1706,Rock,D
1707,Rock,D
1708,Paper,L
1709,Paper,L
1710,Rock,D
1711,Scissors,W
1712,Paper,D
1713,Rock,L
1714,Paper,D
1715,Paper,W
1716,Paper,D
1717,Rock,L
1718,Paper,L
1719,Paper,D
1720,Scissors,D
1721,Paper,L
1722,Paper,W
1723,Rock,D
1724,Scissors,L
1725,Paper,W
1726,Scissors,D
1727,Paper,W
1728,Scissors,D
1729,Paper,W
1730,Paper,D
1731,Rock,L
1732,Paper,L
1733,Rock,L
1734,Scissors,W
1735,Paper,L
1736,Paper,D
1737,Rock,L
1738,Paper,D
1739,Paper,W
1740,Rock,W
1741,Scissors,L
1742,Scissors,W
1743,Scissors,W
1744,Rock,D
1745,Paper,D
1746,Scissors,D
1747,Paper,L
1748,Scissors,D
1749,Rock,L
1750,Scissors,D
1751,Rock,W
1752,Rock,L
1753,Scissors,L
1754,Rock,D
1755,Rock,L
1756,Paper,L
1757,Rock,D
1758,Scissors,L
1759,Rock,D
1760,Paper,D
1761,Paper,W
1762,Scissors,L
1763,Paper,D
1764,Rock,L
1765,Rock,L
1766,Paper,W
1767,Scissors,L
1768,Rock,L
1769,Scissors,D
1770,Scissors,W
1771,Paper,W
1772,Scissors,L
1773,Scissors,W
1774,Scissors,D
1775,Rock,W
1776,Rock,D
1777,Scissors,D
1778,Paper,L
1779,Scissors,D
1780,Scissors,W
1781,Scissors,L
1782,Paper,D
1783,Rock,W
1784,Scissors,L
1785,Paper,D
1786,Paper,W
1787,Paper,D
1788,Scissors,L
1789,Paper,D
1790,Paper,L
1791,Paper,D
1792,Scissors,D
1793,Rock,L
1794,Rock,W
1795,Paper,L
1796,Rock,L
1797,Scissors,W
1798,Paper,W
1799,Paper,D
1800,Scissors,L
1801,Rock,L
1802,Scissors,L
1803,Paper,L
1804,Rock,L
1805,Rock,W
1806,Paper,D
1807,Scissors,L
1808,Paper,D
1809,Scissors,L
1810,Rock,D
1811,Rock,L
1812,Paper,L
1813,Paper,D
1814,Rock,W
1815,Rock,D
1816,Paper,D
1817,Scissors,W
1818,Rock,W
1819,Paper,D
1820,Paper,W
1821,Rock,L
1822,Rock,D
1823,Paper,W
1824,Scissors,D
1825,Scissors,D
1826,Scissors,L
1827,Scissors,D
1828,Scissors,D
1829,Paper,W
1830,Rock,L
1831,Scissors,W
1832,Paper,L
1833,Paper,L
1834,Scissors,L
1835,Scissors,L
1836,Scissors,L
1837,Scissors,L
1838,Paper,D
1839,Scissors,L
1840,Paper,W
1841,Rock,W
1842,Scissors,L
1843,Rock,W
1844,Rock,D
1845,Scissors,L
1846,Scissors,D
1847,Scissors,W
1848,Paper,D
1849,Rock,W
1850,Paper,L
1851,Scissors,W
1852,Scissors,D
1853,Scissors,D
1854,Paper,L
1855,Paper,L
1856,Paper,L
1857,Paper,D
1858,Paper,L
1859,Scissors,W
1860,Scissors,L
1861,Scissors,W
1862,Scissors,L
1863,Rock,L
1864,Rock,L
1865,Scissors,D
1866,Paper,D
1867,Rock,L
1868,Paper,L
1869,Rock,D
1870,Scissors,W
1871,Rock,W
1872,Rock,D
1873,Scissors,W
1874,Rock,L
1875,Scissors,W
1876,Rock,D
1877,Scissors,L
1878,Paper,D
1879,Scissors,W
1880,Paper,W
1881,Paper,L
1882,Scissors,L
1883,Scissors,D
1884,Rock,W
1885,Scissors,D
1886,Paper,D
1887,Rock,L
1888,Paper,L
1889,Scissors,D
1890,Paper,L
1891,Scissors,L
1892,Scissors,W
1893,Rock,W
1894,Rock,W
1895,Scissors,L
1896,Rock,L
1897,Rock,W
1898,Rock,L
1899,Scissors,D
1900,Paper,W
1901,Rock,D
1902,Paper,D
1903,Paper,W
1904,Scissors,W
1905,Paper,L
1906,Paper,W
1907,Scissors,D
1908,Scissors,D
1909,Scissors,L
1910,Scissors,L
1911,Paper,W
1912,Paper,L
1913,Paper,D
1914,Scissors,W
1915,Rock,W
1916,Rock,W
1917,Paper,L
1918,Paper,W
1919,Paper,D
1920,Scissors,W
1921,Scissors,W
1922,Paper,D
1923,Rock,L
1924,Scissors,W
1925,Rock,W
1926,Paper,L
1927,Rock,D
1928,Rock,W
1929,Rock,W
1930,Rock,L
1931,Paper,W
1932,Paper,D
1933,Paper,W
1934,Rock,W
1935,Paper,L
1936,Rock,L
1937,Rock,L
1938,Rock,L
1939,Paper,L
1940,Scissors,D
1941,Scissors,D
1942,Scissors,L
1943,Rock,L
1944,Scissors,L
1945,Rock,W
1946,Scissors,D
1947,Scissors,L
1948,Rock,L
1949,Rock,L
1950,Paper,L
1951,Scissors,D
1952,Scissors,D
1953,Scissors,W
1954,Rock,D
1955,Scissors,D
1956,Rock,W
1957,Paper,W
1958,Rock,L
1959,Rock,W
1960,Scissors,W
1961,Paper,L
1962,Scissors,W
1963,Paper,W
1964,Scissors,D
1965,Paper,L
1966,Paper,L
1967,Rock,W
1968,Rock,W
1969,Paper,W
1970,Paper,L
1971,Paper,L
1972,Rock,L
1973,Scissors,D
1974,Rock,L
1975,Paper,W
1976,Scissors,W
1977,Scissors,W
1978,Scissors,L
1979,Paper,W
1980,Paper,D
1981,Paper,D
1982,Scissors,L
1983,Scissors,L
1984,Scissors,L
1985,Rock,D
1986,Scissors,L
1987,Scissors,W
1988,Paper,W
1989,Scissors,D
1990,Scissors,D
1991,Rock,W
1992,Paper,L
1993,Rock,D
1994,Rock,W
1995,Rock,L
1996,Scissors,D
1997,Paper,W
1998,Scissors,D
1999,Paper,D
